"Participant","Recruitment","Condition","Experiment_StartDate","Experiment_Duration","Browser_Version","Mobile","Platform","Screen_Width","Screen_Height","Reward","Gender","Age","Education","Discipline","Student","Ethnicity","Country","Experiment_Enjoyment","Experiment_Feedback","Accuracy_Respiratory_A","Accuracy_Gastric_Q8","Accuracy_ColonBladder_Q1","Accuracy_Respiratory_Q1","Accuracy_State_Q3","Accuracy_Genital_A","Accuracy_Cardiac_Q1","Accuracy_Gastric_Q2","Accuracy_ColonBladder_Q3","Accuracy_ColonBladder_Q5","Accuracy_Gastric_Q5","Accuracy_State_Q4","Accuracy_ColonBladder_Q2","Accuracy_Gastric_Q1","Accuracy_ColonBladder_Q4","Accuracy_Gastric_Q6","Accuracy_SkinThermo_Q2","Accuracy_SkinThermo_Q1","Accuracy_State_Q5","Accuracy_Cardiac_Q2","Accuracy_SkinThermo_Q3","Accuracy_Genital_Q2","Accuracy_Gastric_Q4","Accuracy_Genital_Q1","Accuracy_Gastric_Q7","Accuracy_Gastric_Q3","Accuracy_State_Q1","Accuracy_SkinThermo_Q4","Accuracy_State_Q2","Sexual_ColonBladder_Q2","Sexual_State_Q3","Sexual_State_Q5","Sexual_State_A","Sexual_State_Q4","Sexual_SkinThermo_Q3","Sexual_Genital_Q2","Sexual_Gastric_Q2","Sexual_Respiratory_Q1","Sexual_Cardiac_Q1","Sexual_SkinThermo_Q2","Sexual_State_Q1","Sexual_Gastric_Q1","Sexual_SkinThermo_Q1","Sexual_Genital_Q1","Sexual_ColonBladder_Q1","Sexual_State_Q2","Nociception_ColonBladder_Q1","Nociception_ColonBladder_Q2","Nociception_State_Q2","Nociception_SkinThermo_Q1","Nociception_Cardiac_Q1","Nociception_Respiratory_Q1","Nociception_Respiratory_Q2","Nociception_ColonBladder_A","Nociception_SkinThermo_Q2","Nociception_Gastric_Q1","Nociception_Genital_Q2","Nociception_Genital_Q1","Nociception_SkinThermo_Q3","Nociception_Cardiac_Q2","Nociception_State_Q1","Confusion_ColonBladder_A","Confusion_Gastric_Q1","Confusion_State_Q1","Confusion_Respiratory_Q1","Confusion_ColonBladder_Q1","Confusion_Gastric_Q2","Confusion_Genital_Q1","Confusion_Cardiac_Q1","Confusion_SkinThermo_Q1","Confusion_State_Q2","Anxious_Cardiac_Q1","Anxious_State_Q5","Anxious_Genital_Q1","Anxious_State_Q1","Anxious_ColonBladder_Q1","Anxious_State_Q4","Anxious_SkinThermo_A","Anxious_State_Q3","Anxious_SkinThermo_Q1","Anxious_SkinThermo_Q4","Anxious_SkinThermo_Q3","Anxious_State_Q2","Anxious_Respiratory_Q1","Anxious_Gastric_Q1","Anxious_SkinThermo_Q2","Sensitivity_State_Q1","Sensitivity_SkinThermo_Q6","Sensitivity_SkinThermo_Q1","Sensitivity_Gastric_A","Sensitivity_Respiratory_Q7","Sensitivity_Cardiac_Q6","Sensitivity_Respiratory_Q5","Sensitivity_State_Q3","Sensitivity_Respiratory_Q1","Sensitivity_Cardiac_Q4","Sensitivity_Cardiac_Q5","Sensitivity_Cardiac_Q7","Sensitivity_Genital_Q2","Sensitivity_Gastric_Q2","Sensitivity_ColonBladder_Q3","Sensitivity_Respiratory_Q6","Sensitivity_SkinThermo_Q3","Sensitivity_Cardiac_Q3","Sensitivity_Gastric_Q1","Sensitivity_Respiratory_Q3","Sensitivity_Cardiac_A","Sensitivity_Respiratory_Q4","Sensitivity_Gastric_Q4","Sensitivity_SkinThermo_Q7","Sensitivity_Gastric_Q5","Sensitivity_State_Q4","Sensitivity_Genital_Q3","Sensitivity_Gastric_Q3","Sensitivity_Genital_Q1","Sensitivity_Cardiac_Q1","Sensitivity_ColonBladder_Q1","Sensitivity_SkinThermo_Q8","Sensitivity_ColonBladder_Q4","Sensitivity_State_Q2","Sensitivity_SkinThermo_Q4","Sensitivity_Cardiac_Q2","Sensitivity_State_Q5","Sensitivity_SkinThermo_Q2","Sensitivity_SkinThermo_Q5","Sensitivity_Gastric_Q6","Sensitivity_Respiratory_Q2","Sensitivity_ColonBladder_Q2"
"S415","prolific","Domains",2024-11-21 13:09:05,9.68626666666667,"edge-chromium 131.0.0","false","Windows 10",949,912,"Automatic","Male",38,"Bachelor","Sociology, Anthropology",FALSE,"Southeast Asian","United States",2,NA,0,5,4,4,6,0,4,4,2,1,2,5,2,3,2,3,4,5,5,4,6,4,2,4,0,2,6,3,6,2,6,4,6,6,0,5,1,2,2,4,6,0,2,3,1,6,4,1,4,4,0,1,0,0,3,4,3,4,3,1,4,6,1,1,0,1,1,1,1,3,3,3,0,2,1,1,3,0,3,3,0,1,5,3,4,4,3,1,4,6,2,0,4,4,1,5,5,5,4,4,5,2,4,4,4,2,6,5,3,5,1,5,4,4,4,5,4,1,4,6,5,3,3,5,5,3,2,5
"S387","prolific","Dimensions",2024-11-21 11:20:21,15.272,"chrome 130.0.0","false","Windows 10",1280,585,"Automatic","Female",36,"Bachelor","Mathematics, Physics",FALSE,"White","United Kingdom",3,NA,0,3,4,2,5,0,3,1,1,4,1,1,2,2,1,5,2,2,4,4,3,4,2,3,3,4,3,3,3,2,4,4,6,4,3,5,4,3,4,3,4,1,4,5,0,4,3,2,4,4,3,1,2,0,5,3,5,4,4,3,4,6,4,5,1,4,4,4,4,4,5,4,4,4,3,5,4,0,4,4,3,4,3,4,4,5,2,1,4,6,2,4,2,3,2,4,4,4,3,5,4,2,4,3,4,3,6,2,1,4,1,4,3,4,4,4,5,2,2,2,4,4,5,3,5,5,1,4
"S188","prolific","Dimensions",2024-11-19 15:43:23,7.29015,"chrome 130.0.0","true","Android OS",980,1792,"Automatic","Male",26,"High school",NA,FALSE,"White","United Kingdom",NA,NA,0,5,2,3,4,0,2,5,0,5,5,5,5,5,2,3,3,3,5,2,3,3,5,4,5,5,4,4,6,3,3,5,6,5,1,6,6,4,2,4,6,4,4,6,0,2,5,0,4,2,1,2,4,0,3,4,4,6,4,0,2,6,5,4,6,2,5,6,1,5,5,4,4,2,6,0,3,2,3,3,5,3,5,4,6,4,5,5,3,6,4,1,4,4,3,1,5,1,5,5,6,4,5,1,5,2,2,4,0,3,0,4,5,4,6,1,5,5,2,5,4,1,6,4,4,6,4,5
"S210","prolific","Random",2024-11-19 17:25:34,8.7171,"chrome 131.0.0","false","Windows 10",1536,730,"Automatic","Female",22,"Bachelor","Medicine, Pharmacy and Nursing",TRUE,"White","United Kingdom",4,NA,0,6,6,1,6,0,5,3,5,6,6,3,6,4,5,6,3,4,5,4,3,6,6,5,6,6,4,3,2,2,5,5,6,6,4,5,6,4,5,5,5,1,6,6,3,6,6,4,6,3,2,2,6,0,6,4,5,6,4,2,5,6,6,4,3,6,6,5,6,6,3,5,2,1,3,6,6,0,6,5,6,6,6,6,6,6,4,5,3,6,3,0,0,2,3,5,1,6,6,3,5,0,2,5,5,5,6,4,0,3,0,6,4,4,6,6,6,2,4,4,1,4,6,5,0,4,2,6
"S109","prolific","Domains",2024-11-19 11:40:42,14.5191333333333,"edge-chromium 130.0.0","false","Windows 10",1528,738,"Automatic","Female",34,"High school",NA,FALSE,"White","United Kingdom",3,NA,0,2,2,4,4,0,4,4,0,2,5,4,5,5,2,2,3,3,2,1,4,2,2,4,1,2,4,3,5,0,4,4,6,5,5,5,5,5,4,4,4,2,5,5,0,5,4,1,4,4,1,0,0,0,4,2,5,4,3,1,4,6,4,2,1,0,2,0,1,2,4,1,0,0,1,0,5,0,2,1,1,1,0,1,1,1,5,2,2,6,2,2,1,5,2,4,4,4,3,2,1,2,4,4,2,3,6,1,1,4,1,5,3,2,2,2,4,4,1,5,5,3,3,2,4,2,3,4
"S520","prolific","Dimensions",2024-11-23 13:00:29,12.1105166666667,"safari 17.5.0","false","Mac OS",1920,894,"Automatic","Male",26,"Bachelor","Biology, Chemistry, Physics",FALSE,"White","United Kingdom",4,"Really interesting to see and think about, I often wish I was more in tune with myself and my body - this definitely helped me think more about it!",0,6,0,1,2,0,4,5,1,5,5,4,5,5,6,4,4,4,3,3,6,6,6,5,5,2,3,2,4,3,1,3,6,1,4,5,4,4,6,5,3,4,4,6,4,2,5,4,3,2,1,2,3,0,5,1,4,3,5,1,3,6,4,4,4,4,5,6,2,5,5,6,1,2,3,1,1,0,1,4,2,6,4,5,4,4,2,4,5,6,5,2,4,2,2,4,1,6,5,0,5,5,4,4,1,2,6,1,4,5,6,2,4,1,5,4,5,6,5,4,4,4,6,5,6,1,2,6
"S710","prolific","Random",2024-12-01 12:48:08,13.0429166666667,"firefox 133.0.0","false","Windows 10",1280,634,"Return","Male",21,"Bachelor","Biology, Chemistry, Physics",FALSE,"Black","United States",3,NA,3,3,2,4,3,3,3,4,1,5,3,4,4,4,5,4,5,5,5,5,5,3,3,4,4,3,4,4,5,3,4,5,5,4,2,4,3,4,4,4,4,4,2,4,4,2,5,5,4,4,4,3,2,4,2,3,3,4,5,3,4,6,4,4,3,4,5,4,4,6,5,5,1,4,5,4,2,0,2,5,4,2,4,3,4,4,5,4,5,2,4,5,4,4,4,5,4,5,4,3,4,2,4,2,4,3,4,4,4,4,4,4,4,3,3,2,5,4,3,4,4,4,4,4,2,4,5,3
"S063","prolific","Random",2024-11-19 10:02:22,8.91848333333333,"chrome 128.0.0","false","Mac OS",1440,812,"Return","Female",27,"Master","Arts and Humanities",TRUE,"Black","United States",4,"N/A",6,5,6,6,5,6,3,5,5,6,5,6,6,5,5,6,5,4,5,5,5,6,6,4,5,4,5,5,5,5,6,5,5,4,5,5,3,5,6,6,6,6,4,4,4,5,6,4,5,4,5,2,5,5,5,4,5,5,5,4,5,3,4,4,6,4,5,4,5,5,3,6,3,4,5,5,5,6,3,5,4,4,5,4,5,5,6,4,6,6,4,6,6,6,6,6,6,4,5,3,5,5,3,4,6,4,6,4,5,5,2,5,4,6,5,3,6,6,5,5,5,6,6,4,6,5,4,6
"S607","prolific","Random",2024-11-29 14:19:37,10.5108166666667,"chrome 131.0.0","false","Windows 10",1920,911,"Automatic","Male",34,"Bachelor","Arts and Humanities",FALSE,"White","United Kingdom",3,"n/a",0,1,3,6,5,0,2,3,2,2,2,3,2,5,4,5,4,3,3,1,4,1,2,6,1,2,5,1,4,0,0,5,6,4,2,5,4,4,5,3,6,1,4,6,1,4,5,0,4,1,1,0,0,0,1,1,4,6,5,0,3,6,3,3,1,2,2,2,1,2,2,5,0,3,6,6,3,0,1,4,3,3,4,5,4,5,1,1,3,6,2,0,1,1,3,2,1,4,4,3,1,2,3,3,2,3,6,1,0,4,5,3,3,3,4,3,3,2,2,1,4,3,3,2,2,3,2,3
"S175","prolific","Domains",2024-11-19 14:48:12,10.2027,"edge-chromium 131.0.0","false","Windows 10",1592,874,"Automatic","Male",40,"High school",NA,FALSE,"White","United States",4,NA,0,4,1,1,6,0,1,3,5,1,5,1,4,4,0,2,5,1,2,2,1,5,0,5,2,6,2,1,4,2,2,4,6,5,1,5,2,5,5,3,5,2,5,5,1,5,6,1,5,0,0,1,1,0,4,0,4,4,5,0,1,6,2,6,1,0,1,4,1,0,4,5,2,4,2,1,5,0,4,4,1,0,2,5,2,3,4,0,1,6,4,1,4,3,1,1,4,4,5,2,6,5,4,1,2,1,6,1,1,1,1,5,6,2,5,4,5,5,5,4,2,2,4,1,4,2,2,6
"S045","prolific","Dimensions",2024-11-19 09:19:31,25.9645833333333,"chrome 131.0.0","false","Windows 10",1600,773,"Automatic","Female",29,"Master","Arts and Humanities",FALSE,"Black","United Kingdom",NA,NA,0,3,6,4,6,0,0,3,6,6,0,6,0,6,0,0,6,6,6,6,6,6,0,6,6,6,6,3,6,6,0,6,6,6,3,5,6,5,6,6,6,0,0,6,0,6,6,6,6,6,3,0,0,0,3,0,6,6,6,3,6,6,6,6,0,4,6,5,3,6,6,6,0,5,6,6,3,0,0,4,0,3,6,4,6,6,6,6,6,6,0,6,1,0,0,4,3,6,5,2,6,0,6,5,6,0,6,0,6,6,6,6,6,0,6,6,6,6,6,6,6,0,4,5,6,6,2,6
"S301","prolific","Random",2024-11-19 21:36:55,15.3112666666667,"chrome 131.0.0","false","Windows 10",1366,633,"Automatic","Female",37,"Bachelor","Psychology, Neuroscience",FALSE,"White","United Kingdom",4,NA,0,0,4,1,4,0,5,4,0,3,3,5,5,4,3,4,4,4,3,5,3,0,4,0,1,4,4,1,4,0,0,0,6,6,0,0,0,0,0,0,0,0,0,3,0,0,4,0,4,2,1,2,2,0,2,3,2,0,4,2,4,6,4,2,1,3,4,0,6,4,3,6,0,0,6,5,5,0,6,4,0,2,6,4,2,2,1,5,1,6,2,0,0,2,1,2,5,6,0,3,4,1,3,4,4,2,6,0,4,5,3,1,0,1,2,5,3,0,3,1,5,6,5,3,2,2,2,0
"S585","prolific","Dimensions",2024-11-29 11:04:58,21.3906666666667,"chrome 131.0.0","false","Windows 10",1920,961,"Automatic","Female",46,"Doctorate","Medicine, Pharmacy and Nursing",NA,"White","United Kingdom",4,NA,0,0,3,2,6,0,3,6,3,1,0,4,0,6,0,4,6,6,4,3,6,0,5,6,0,0,5,3,6,0,6,6,6,6,3,4,5,3,5,4,6,0,3,4,0,6,6,0,6,5,0,0,1,0,4,0,4,5,6,0,6,6,0,3,0,0,3,0,0,3,0,4,0,0,6,5,6,0,5,3,3,3,6,3,1,6,6,4,5,6,0,0,4,5,1,0,6,4,3,3,5,5,6,0,2,0,6,1,3,6,6,6,0,1,3,4,6,6,6,3,6,0,5,5,6,1,1,6
"S466","prolific","Random",2024-11-21 17:51:38,20.9377666666667,"firefox 132.0.0","false","Windows 10",1600,775,"Automatic","Male",53,"High school",NA,FALSE,"White","United Kingdom",3,NA,0,2,4,4,5,0,4,4,2,4,2,5,5,4,4,3,2,4,4,2,5,4,5,4,5,2,5,4,5,1,4,2,6,4,1,3,1,4,3,1,4,1,2,4,1,3,4,1,2,2,2,1,2,0,2,1,3,4,3,1,4,6,2,3,2,4,2,4,4,2,1,4,2,1,2,4,4,0,3,4,1,4,4,4,3,2,3,1,2,6,4,1,4,3,2,4,3,4,2,4,3,4,4,3,2,3,4,2,3,2,1,4,3,4,2,3,3,4,2,4,4,4,4,4,2,2,4,3
"S746","prolific","Random",2024-12-02 11:47:40,7.68161666666667,"chrome 126.0.0","false","Windows 10",1920,953,"Automatic","Male",48,"Bachelor","Literature, Languages",FALSE,"White","United Kingdom",4,NA,0,5,5,1,5,0,2,4,4,5,1,2,1,4,1,4,2,4,2,4,2,2,4,4,6,2,4,5,5,0,1,4,6,4,3,5,4,3,4,3,5,4,4,4,1,4,4,1,4,2,0,0,1,0,4,0,4,4,1,1,4,6,4,5,2,5,5,4,5,4,5,4,4,2,4,4,2,0,1,2,1,2,4,1,2,3,1,2,5,6,2,2,4,1,1,2,4,4,4,2,4,1,4,1,3,1,6,1,1,6,2,5,4,3,4,4,4,3,2,3,1,4,4,5,1,3,1,1
"S360","prolific","Domains",2024-11-20 17:02:38,38.0334833333333,"chrome 131.0.0","false","Windows 10",1280,559,"Automatic","Female",29,"Other",NA,NA,"White","Australia",4,NA,0,2,3,4,6,0,3,3,1,3,4,3,5,5,4,6,3,3,5,5,4,3,1,5,4,5,5,1,6,4,4,4,6,6,1,6,2,4,4,3,5,2,3,6,4,4,3,1,4,3,1,3,2,0,3,2,5,4,3,2,5,6,4,3,6,2,4,3,3,6,4,5,2,2,5,5,5,0,2,4,5,3,6,5,6,4,2,3,5,6,4,6,3,3,4,2,4,5,4,5,6,4,2,3,4,3,6,2,6,5,3,4,2,3,4,4,4,3,6,2,3,4,4,5,6,6,4,5
"S617","prolific","Domains",2024-11-29 15:59:48,12.13985,"chrome 131.0.0","false","Windows 10",1917,1304,"Automatic","Male",43,"Bachelor","History, Archaeology",FALSE,"White","United Kingdom",4,NA,0,2,3,5,6,0,4,4,1,4,1,4,2,5,4,4,5,4,3,1,6,1,3,6,3,2,4,4,5,0,0,6,6,6,2,6,4,5,5,4,5,0,5,6,0,6,5,1,5,3,0,3,2,0,6,2,5,6,5,1,4,5,3,2,3,0,2,3,0,5,3,1,2,2,5,3,5,6,4,4,2,4,5,5,5,5,6,2,4,6,5,1,2,4,5,3,5,3,5,3,5,2,5,2,4,5,6,4,4,5,5,5,2,4,6,3,5,6,4,5,5,1,5,6,3,3,5,4
"S425","prolific","Dimensions",2024-11-21 15:09:57,37.1925666666667,"chrome 129.0.0","false","Windows 10",1366,641,"Automatic","Female",23,"Bachelor","Business, Economics",FALSE,"White","United States",4,"No",0,6,3,6,6,0,6,0,6,6,0,6,0,6,0,0,6,0,6,0,6,0,0,6,6,0,6,6,6,3,0,6,6,6,0,6,0,0,6,6,6,0,6,6,3,6,6,0,6,6,0,0,0,0,6,0,6,6,6,0,6,6,0,6,0,6,0,3,6,6,0,6,0,3,6,0,6,0,0,6,0,0,6,0,0,6,6,6,6,6,6,0,0,0,6,0,6,0,3,0,6,0,6,0,0,6,6,6,0,6,0,6,6,0,6,0,6,6,0,0,6,6,0,6,0,3,6,3
"S239","prolific","Domains",2024-11-19 19:16:52,14.9101666666667,"chrome 131.0.0","false","Windows 10",2560,1279,"Automatic","Male",32,"High school",NA,NA,"Middle Eastern/North African","Australia",4,NA,0,3,4,4,2,0,2,6,5,4,2,4,1,5,2,2,5,4,4,5,5,4,2,3,2,4,5,1,5,4,6,5,6,6,2,5,2,5,5,5,5,4,5,5,3,5,5,1,5,5,4,2,2,0,3,4,3,4,5,3,5,6,5,2,2,4,4,3,5,5,5,5,2,5,5,5,6,0,5,5,2,5,5,5,5,4,5,4,5,6,3,5,2,4,4,6,6,5,5,4,3,5,5,5,6,2,5,4,4,5,5,5,4,4,5,5,4,3,5,4,2,5,4,5,2,4,3,4
"S099","prolific","Random",2024-11-19 11:19:13,13.993,"chrome 130.0.0","false","Windows 10",1536,695,"Automatic","Male",40,"Master","Business, Economics",FALSE,"South Asian","United Kingdom",2,"It was confusing. I tried to answer the best I can but even then for some questions I was confused",0,2,4,4,5,0,2,4,0,5,4,4,1,3,4,3,4,0,3,2,4,0,2,5,1,1,4,3,4,0,4,5,6,5,0,3,1,4,5,0,5,1,5,5,0,4,5,2,5,4,1,1,0,0,4,4,4,5,4,1,5,6,4,0,5,0,4,5,4,3,1,4,0,0,5,0,4,0,4,2,2,1,3,5,1,2,5,4,0,6,4,0,4,1,3,1,4,4,4,2,4,4,1,3,0,4,5,1,0,2,1,5,5,4,3,4,5,4,0,4,5,4,4,1,0,4,4,4
"S228","prolific","Domains",2024-11-19 18:06:56,14.9135166666667,"edge-chromium 131.0.0","false","Windows 10",1528,738,"Automatic","Male",71,"Bachelor","Engineering, Computer Science",FALSE,"White","United Kingdom",4,"This is the best study I have ever undertaken - please create more.",0,3,1,4,4,0,0,4,3,3,0,3,2,4,2,2,4,1,4,0,5,4,3,4,4,2,2,2,2,1,1,3,6,5,6,6,4,5,5,6,6,1,6,6,1,6,5,0,4,6,0,1,2,0,5,2,6,5,4,1,5,6,0,3,0,0,1,4,0,4,3,0,0,0,1,0,4,0,2,1,2,2,0,0,1,4,4,1,3,6,2,0,2,4,1,4,0,0,2,3,4,3,1,1,4,2,6,2,1,4,3,4,3,4,4,1,3,3,2,2,4,1,1,2,3,3,3,4
"S692","prolific","Dimensions",2024-12-01 05:42:37,43.5443833333333,"chrome 131.0.0","false","Windows 10",1266,578,"Automatic","Male",37,"Master","Business, Economics",FALSE,"Black","United Kingdom",4,NA,0,4,5,5,6,0,5,3,4,6,4,6,4,4,5,4,6,5,6,5,6,5,4,6,4,4,5,5,6,5,6,6,6,6,3,6,5,5,5,5,5,5,5,6,5,6,5,1,6,6,4,3,3,0,6,2,6,6,6,4,6,6,5,5,4,6,5,4,6,5,5,5,3,4,4,5,5,0,5,4,3,4,5,5,4,4,5,5,6,5,5,4,5,5,5,6,3,5,5,4,6,5,6,6,4,5,5,5,4,5,4,5,6,3,6,5,6,6,6,5,5,5,5,5,5,3,5,6
"S280","prolific","Dimensions",2024-11-19 20:51:40,10.6522333333333,"chrome 130.0.0","false","Chrome OS",1536,695,"Automatic","Male",59,"Bachelor","Medicine, Pharmacy and Nursing",FALSE,"White","United Kingdom",4,NA,0,5,2,2,6,0,3,5,1,2,3,4,2,6,1,5,4,4,6,3,3,4,1,5,2,3,6,3,6,0,1,6,4,6,2,5,5,5,4,1,6,0,3,6,0,6,5,0,5,3,5,4,2,0,3,3,6,6,4,4,5,6,4,3,2,0,5,4,4,1,4,4,0,2,6,0,6,0,6,3,4,4,6,6,5,3,1,2,5,6,3,0,4,3,4,2,2,3,4,3,4,4,3,3,3,1,6,0,3,3,6,6,5,4,5,3,4,3,4,0,2,4,2,3,4,1,3,4
"S659","prolific","Domains",2024-11-30 12:46:55,23.2738833333333,"chrome 131.0.0","false","Windows 10",1280,551,"Automatic","Male",40,"Master","Medicine, Pharmacy and Nursing",FALSE,"South Asian","United Kingdom",2,"the prolific page suggests the time taken is 15 minutes but on the actual questionnaire it states 30 minutes. it would be good to be accurate. ",0,4,0,4,6,0,2,6,5,0,4,2,5,5,2,4,5,2,3,1,6,1,1,6,4,1,4,5,6,0,1,6,6,6,2,6,2,6,6,3,6,0,4,6,0,5,3,0,6,4,0,0,1,0,4,0,5,4,3,0,3,6,1,0,0,0,0,0,0,2,3,5,1,0,6,0,6,0,4,1,4,2,2,4,0,2,5,1,5,6,3,0,0,5,4,4,2,5,5,0,1,4,2,4,2,6,6,4,0,5,0,6,6,1,6,4,2,6,0,6,4,0,5,5,1,0,3,4
"S613","prolific","Random",2024-11-29 14:57:20,10.0715666666667,"firefox 132.0.0","false","Windows 10",1920,927,"Automatic","Male",49,"High school",NA,FALSE,"White","United Kingdom",3,NA,0,5,4,3,5,0,3,5,1,4,4,5,2,5,5,2,4,4,5,4,6,2,5,6,4,6,5,4,5,3,4,6,6,5,5,6,5,4,5,3,5,5,1,6,2,5,4,2,5,2,4,1,3,0,5,4,5,6,4,4,2,6,3,4,3,4,5,1,3,4,4,4,4,3,4,3,5,0,3,2,2,6,4,4,5,3,4,2,3,6,3,3,3,2,4,4,2,3,5,5,2,3,3,3,4,3,6,4,2,4,4,6,5,4,5,3,5,5,2,4,6,3,3,4,4,4,3,4
"S146","prolific","Dimensions",2024-11-19 13:03:35,8.17413333333333,"chrome 130.0.0","false","Windows 10",500,781,"Automatic","Male",28,"Bachelor","Business, Economics",TRUE,"Black","United States",4,NA,0,1,3,2,2,0,3,1,3,3,1,2,3,1,2,1,3,3,2,2,2,3,1,2,1,1,2,3,1,3,2,2,2,2,3,3,5,3,2,3,2,5,3,3,3,2,3,3,2,3,3,3,2,0,3,2,3,2,2,2,2,6,0,1,2,3,1,3,2,3,2,3,3,3,1,3,2,0,3,3,2,2,3,3,1,3,3,3,3,6,2,3,2,3,2,2,3,3,2,4,3,2,3,3,1,2,6,2,1,2,1,2,3,1,3,2,3,2,3,2,2,2,2,3,3,0,2,3
"S135","prolific","Random",2024-11-19 12:47:07,12.4539166666667,"firefox 132.0.0","false","Windows 10",1366,615,"Automatic","Female",31,"Bachelor","Psychology, Neuroscience",FALSE,"White","United Kingdom",NA,NA,0,2,4,1,4,0,2,4,2,4,3,2,1,2,2,3,1,3,2,3,3,3,4,4,5,1,1,5,2,3,2,4,6,6,0,4,1,0,1,3,5,1,1,4,3,4,3,3,4,6,2,3,2,0,5,2,2,2,1,1,4,6,4,2,0,3,4,3,3,4,4,2,1,0,2,0,5,0,1,3,0,0,3,3,1,2,1,4,6,6,1,3,5,1,1,0,4,3,4,2,5,5,1,1,3,1,6,1,2,6,4,5,0,2,3,1,4,3,4,2,4,4,3,4,5,2,1,1
"S308","prolific","Random",2024-11-19 22:21:42,7.43425,"opera 114.0.0","false","Windows 10",1866,912,"Automatic","Male",23,"Bachelor","Biology, Chemistry, Physics",TRUE,"White","Australia",3,NA,0,0,3,6,6,0,6,6,0,3,4,6,0,6,0,0,6,6,6,5,6,3,0,3,3,0,5,3,6,0,2,3,6,6,3,3,3,3,3,3,3,0,3,3,2,3,4,0,6,5,3,3,0,0,5,4,4,3,6,4,3,6,3,3,0,0,0,2,0,5,4,6,0,0,6,5,6,0,6,6,5,6,6,6,6,6,5,4,4,6,6,6,0,0,6,6,0,6,3,5,6,6,5,5,5,6,6,5,3,5,0,6,3,6,3,6,6,4,3,5,5,6,6,5,0,6,6,6
"S525","prolific","Dimensions",2024-11-24 13:36:50,23.3796166666667,"edge-chromium 131.0.0","false","Windows 10",1272,594,"Automatic","Female",30,"Bachelor","Medicine, Pharmacy and Nursing",FALSE,"White","United Kingdom",4,NA,0,4,2,5,5,0,4,4,4,2,0,6,0,5,0,2,0,4,6,4,4,0,2,6,4,0,4,2,5,2,3,4,6,5,0,6,6,6,6,6,5,2,6,6,2,5,4,0,6,4,0,3,3,0,6,3,4,6,2,2,6,6,0,3,2,0,4,4,4,6,4,6,1,0,4,0,5,0,4,4,4,0,5,6,6,6,5,4,4,6,4,6,0,4,5,0,0,6,4,6,6,4,6,4,3,3,6,2,6,4,2,6,0,2,4,4,4,5,6,4,2,3,4,4,4,6,5,6
"S726","prolific","Dimensions",2024-12-01 13:42:33,10.2657,"chrome 131.0.0","false","Windows 10",1280,582,"Automatic","Female",32,"Bachelor","Literature, Languages",FALSE,"White","United Kingdom",4,NA,0,1,4,1,6,0,1,3,2,4,2,2,0,6,0,0,1,2,5,3,6,0,0,6,4,5,3,2,4,1,0,5,6,5,0,6,2,5,5,6,6,2,6,6,1,6,3,1,6,6,1,1,0,0,6,1,4,6,5,1,4,6,4,3,0,0,1,2,0,6,3,5,1,1,5,4,6,0,1,6,2,5,6,6,6,6,4,5,6,6,5,2,5,0,0,3,0,5,5,5,4,5,6,1,4,0,6,0,5,6,0,6,6,3,6,2,3,6,4,6,6,1,5,4,6,4,3,4
"S604","prolific","Random",2024-11-29 12:30:22,9.13073333333333,"chrome 129.0.0","false","Mac OS",1388,678,"Automatic","Female",51,"Master","History, Archaeology",FALSE,"White","United States",3,"n/a",0,5,3,1,2,0,1,1,2,5,3,2,1,3,3,1,1,2,2,5,1,4,3,2,2,3,3,4,1,3,2,2,6,3,2,4,2,2,2,4,2,1,4,3,3,2,3,3,1,4,1,1,1,0,2,2,5,3,2,2,2,6,5,3,2,3,3,3,4,2,3,4,0,1,2,3,2,0,2,1,1,2,1,2,3,4,1,2,2,6,3,1,2,1,1,1,6,1,2,1,5,4,2,1,2,1,6,2,4,1,3,3,1,1,1,1,2,3,3,1,4,1,1,2,2,2,1,3
"S595","prolific","Dimensions",2024-11-29 11:54:20,10.1265,"chrome 131.0.0","false","Windows 10",772,738,"Automatic","Male",36,"High school",NA,FALSE,"White","United Kingdom",3,NA,0,4,3,3,5,0,3,4,2,3,4,5,3,5,4,2,5,1,4,1,5,3,4,6,1,2,5,2,4,2,2,5,6,5,1,5,3,4,2,3,6,0,4,5,4,5,5,3,6,6,2,2,2,0,6,4,5,6,5,2,5,6,5,2,0,3,2,4,2,4,2,2,1,2,5,2,5,0,5,2,3,4,5,3,4,3,4,4,4,6,1,0,5,4,3,1,4,2,5,4,5,4,3,2,4,2,6,2,3,4,5,5,5,3,5,1,5,4,5,5,5,2,0,4,2,4,2,4
"S173","prolific","Dimensions",2024-11-19 14:40:04,13.73265,"chrome 130.0.0","false","Mac OS",1440,812,"Automatic","Female",18,"High school",NA,TRUE,"Hispanic/Latino","United States",4,NA,0,0,6,2,6,0,3,5,2,5,4,6,0,5,1,1,4,3,6,2,6,1,6,6,1,3,4,4,5,1,5,6,6,5,3,6,5,5,5,2,6,3,5,6,1,6,6,0,6,6,2,0,0,0,6,1,6,5,5,5,6,6,6,1,3,4,0,5,4,6,5,5,0,3,6,4,4,0,4,5,4,3,6,5,5,4,6,5,5,6,5,4,6,5,2,3,4,5,4,3,6,6,5,3,3,2,6,2,5,6,1,5,6,3,4,2,6,4,6,6,5,4,6,4,5,2,2,6
